incident_number,state,district,block,village_name,other_areas,constituency,longitude,latitude,year,date,perpetrator,first_action,second_action,third_action,armed_assault,arrest,bombing,infrastructure,surrender,seizure,abduction,action_successful,first_target,second_target,civilians,maoist,government_officials,security,private_property,mining_company,ngos,government_infrastructure,non_maoist_armed_group,no_target,first_civilian_target,second_civilian_target,former_maoist,high_caste_landowner,police_informer,businessman,aspiring_politician,other_elite,other_civilian,total_fatalities,govt_official_fatalities,civilian_fatalities,security_fatalities,maoist_fatalities,other_armed_grp_fatalities,total_injuries,govt_official_injuries,civilian_injuries,security_injuries,maoist_injuries,non_maoist_armed_group_injuries,property_damage,value_property_damage,total_abducted,total_arrests,commander_arrests,cadre_arrests,sympathizer_arrests,unknown_arrests,total_surrenders,commander_surrenders,cadre_surrenders,sympathizer_surrenders,unknown_surrenders,incident_summary
1906160801,Uttar Pradesh,Chandauli,NA,Mughalsarai,NA,Mughalsarai,25.2838,83.1156,2008,2008-06-16T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,"2,400 detonators were seized from two civilians, identified as Ravikant Kumar and Shrawan Kumar belonging to Rohtas District, at Mughalsarai railway station. Police sources said that both persons were intercepted by the Police when they alighted from the Gaya-Mughalsarai Passenger train at around 12-30 pm (IST). While Ravikant, who was carrying 1,400 detonators in a bag, was arrested by the Police, the other person managed to escape leaving behind a consignment of 1,000 detonators. The detonators were manufactured by AP Explosive Private Limited, Nalgonda in Andhra Pradesh and Haryana Explosive Private Limited. Interrogation revealed that the two persons were carriers who had been given the consignment by an unidentified person at Dehri in Rohtas District. Ravikant told the Police that twice before in May he had delivered two separate consignments of 1,000 and 700 detonators in Mirzapur."
1410251601,Odisha,Kalahandi,Bhawanipatna,Katlang,Salpang,Lanjigarh,19.7142,83.2519,2016,2016-10-25T00:00:00Z,Maoist,Hijacking/Kidnapping,Armed Assault,None,1,0,0,0,0,0,1,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,8,0,0,0,0,0,0,0,0,0,0,"The CPI-Maoist cadres reportedly abducted a group of villagers from Kalahandi District in connection with an encounter that had taken place last month. Police later recovered one body. Police sources said the Maoists had forcibly taken eight villagers, including five from Katlang village under Bijepur Police limits, two from Salpang village and one from Karli village under Bhawanipatna Sadar Police limits. One body has been recovered, and the deceased has been identified as Chena Harijan of Katlang. Harijan's throat was found to have been slit by a sharp weapon."
203011001,Bihar,Banka,Belhar,Bagdhasba,NA,Belhar,24.922722222222223,86.59338888888888,2010,2010-03-01T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Police Informer,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Maoists slit the throat of one Rajo Hansda at Bagdhasba village under Belhar block (administrative division) in the Banka District, suspecting him to be a Police informer."
806201003,Jharkhand,Simdega,Simdega,Arani,NA,Simdega,22.662138888888887,84.59230555555555,2010,2010-06-20T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Police recovered a huge cache of arms and ammunition belonging to suspected Maoists near Arani village in Simdega District.
802101101,Jharkhand,Ranchi,Oremanjhi,Mandru,Oremanjhi Police Station,Khijri,23.482777777777777,85.47980555555556,2011,2011-02-10T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,0,3,0,0,0,0,0,0,0,"Three LWE of Jharkhand Sangharsh Janmukti Morcha (JSJM), a splinter group of CPI-Maoist were arrested from Mandru village under Oremanjhi Police Station in Ranchi District. The arrestees were, identified as Naresh Mahato, Naresh Karmali and Basant Karmali. The Police also recovered two country made rifles, two country made pistols and 10 live bullets from their possession."
311211403,Chhattisgarh,Sukma,NA,NA,Chintagufa and Kasalpara area,Konta assembly constituency,17.945263,81.413078,2014,2014-11-21T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,15,0,0,0,15,0,25,0,0,0,25,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"At least 15 CPI-Maoist cadres were killed and 25 grievously injured in an encounter with the CRPF's CoBRA near Chintagufa and Kasalpara area in Sukma District of Chhattisgarh. The Maoists had also opened fire on a Mi-17 helicopter which was flown in to rescue the injured COBRA personnel. Six COBRA troopers were injured. However, not a single body was recovered from the encounter site."
1402261601,Odisha,Rayagada,NA,NA,Niyamgiri hills,Bissam Cuttack assembly constituency,19.509061813,83.3081,2016,2016-02-26T00:00:00Z,Security,Armed Assault,"Seizure of Money, Weapons, Property etc",None,1,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,A CPI-Maoist cadre was killed and two others were injured in an encounter with SF personnel in a forest near Dangamati village under Kalyansinghpur Police Station limits around Niyamgiri hills of Rayagada District.
2107171001,West Bengal,Bankura,NA,Nachod Pachad,NA,NA,NA,NA,2010,2010-07-17T00:00:00Z,Maoist,Hijacking/Kidnapping,Armed Assault,None,1,0,0,0,0,0,1,1,Government Officials,No Target,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,"A group of about 12 armed Maoists entered the house of Samir Pal, a JMM leader as well as a member of the Shyamsunderpur Gram panchayat (village level local self government institution) in Bankura District, on July 17 and forcibly took him away. His bullet-ridden body was later found on the outskirts of his Nachod Pachad village."
801251603,Jharkhand,Garhwa,Bandharia,Kurum,NA,Bishrampur,23.590527777777776,85.58413888888889,2016,2016-01-25T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,0,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Two can bombs, weighing one kilogram each, planted by the Maoists was found near a school at Kurum village under Bhandariya Police Station limits in Garhwa District."
1909270801,Uttar Pradesh,Sonebhadra,Nagwa,Ranideeh,NA,Robertsganj,26.7251,83.4457,2008,2008-09-27T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,A Police team carrying out a combing operation near village Ranideeh under Kon Police circle in the Sonebhadra District recovered 10 kilograms of crude bombs and gelatin sticks in a container. A First Information Report (FIR) against unnamed left-wing extremists was registered in this connection.
1410300901,Odisha,Rayagada,NA,NA,Gudari,Gunupur assembly constituency,19.348258972,83.7823,2009,2009-10-30T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,0,3,0,0,0,0,0,0,0,Three cadres of the CPI-Maoist were arrested by Security Forces during combing operation in Gudari area of Rayagada District.
1211070701,Maharashtra,Gadchiroli,Etapalli,NA,NA,Aheri,19.5988,80.2269,2007,2007-11-05T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,20 kilograms of explosives were recovered from Etapalli in the naxalite -affected Gadchiroli District.
1402031201,Odisha,Ganjam,Chhatarpur,NA,NA,Chhatarpur,19.3597,84.9887,2012,2012-02-03T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,"A CPI-Maoist cadre, serving as the bodyguard of top Maoist leader Sabyasachi Panda, surrendered before Police in Chhatarpur in Ganjam District. The Maoist, identified as Rajendra Kumar Ratia alias Suraj alias Sangram (23), from Kutuniganda village in Adaba Police Station area, was reportedly involved in several major Maoist offensives in Ganjam, Gajapati and Rayagada Districts in the last two years, including the firing incident at Kerubadi. Sources said Ratia was an active member of the Ghumusara division of the CPI-Maoist. He also imparted training to new cadres about the Maoist ideology and the party's social and political views."
1412301301,Odisha,Malkangiri,Kalimela,NA,Kalimela area,Malkangiri,18.0908,81.7514,2013,2013-12-30T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Government Officials,No Target,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,CPI-Maoist cadres killed a village-level leader Kosa Madhi (38) in Kalimela Police Station area of Malkangiri District.
101160502,Andhra Pradesh,Karimnagar,Gambhiraopet,Srigadha,NA,Sircilla,18.236222222222224,78.56808333333333,2005,2005-01-16T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Former Maoist,NA,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Naxalites also kill a former Naxalite, Narsimhlu, at Srigadha village in the Karimnagar District."
2111180901,West Bengal,West Midnapore,Mohanpur,NA,Mohanpur,Dantan,21.84111111111111,87.42327777777778,2009,2009-11-18T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Two persons were found shot dead near a forest area in the West Midnapore District and Police said they suspected that cadres of the CPI-Maoist had killed them. ""We’ve got reports that two bodies were found near Mohanpur area in Lodhashuli forest region this [November 18] morning. We’ve already sent our teams to the spot,"" West Midnapore Superintendent of Police M. K. Verma told IANS. ""We assume that both of them were killed by suspected Maoist guerrillas,"" he said, adding, ""The identity of the two is not yet known."""
203140901,Bihar,Gaya,Tekari,Ismailpur,NA,Tikari,25.757666666666665,85.19077777777778,2009,2009-03-14T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,1,2,0,0,0,0,0,0,0,"The Special Task Force of Police arrested three CPI-Maoist cadres, including a 'zonal commander', identified as Bhupendra Baitha, during a search operation at Ismailpur near Gaya railway Station. Baitha, carrying a head money of INR 25,000, was wanted in nearly 24 cases of violence in the Gaya, Aurangabad and Rohtas Districts of Bihar and in the Palamu District of Jharkhand."
1906120801,Uttar Pradesh,Chandauli,NA,Mughalsarai,NA,Mughalsarai,25.2838,83.1156,2008,2008-06-12T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"3100 electronic detonators were seized by the Police on Platform No. 3 of Mughalsarai station. Two persons carrying the consignment managed to flee after dropping the bag. These detonators were also made in the Nalgonda explosive manufacturing factory. Police sources said that the seizures indicate the possibility of a strike planned by the left-wing extremists in the region. In both the cases, the detonators were being taken to Mirzapur which along with Chandauli and Sonebhadra Districts bordering Jharkhand and Bihar has been the base of extremist activities in Uttar Pradesh."
1412080703,Odisha,Sambalpur,Naktideul,Ranghiakhendi,NA,Rairakhol assembly constituency,21.274869919,84.545,2007,2007-12-08T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,0,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Separately, one landmine was detected and subsequently defused along the road at Ranghiakhendi on Kanchanpur-Kelo route under Naktideul block in Sambalpur District."
804280801,Jharkhand,Garwah,Chinia,Dol Gaon,NA,Garhwa,24.06152777777778,83.54438888888889,2008,2008-04-28T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Police Informer,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,A group of armed CPI-Maoist cadres killed a civilian in the Dolh Gaon village of the Garwah District branding him a Police informer.
306120602,Chhattisgarh,Kanker,NA,Durg Kondal,NA,Bhanupratappur,20.28541666666667,80.92802777777779,2006,2006-06-12T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,About 150-armed Maoists attacked a Police station at Durg Kondal in the Kanker District.
812110901,Jharkhand,Saraikela-Kharsawan,NA,Anteorda,Seraikela,Seraikella,22.69863888888889,85.92791666666668,2009,2009-12-11T00:00:00Z,Security,Armed Assault,"Seizure of Money, Weapons, Property etc",None,1,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Security Forces killed two CPI-Maoist cadres in a fierce gun battle in Ranchi District. The SFs fired 500 rounds of bullets and also lobbed grenades. A huge cache of arms and ammunition including 200 kilograms of explosives, 100 detonators and 30 kilograms can bombs were also recovered. However, Times of India reported that Police busted a Maoist camp killing one extremist and injuring three others. The incident occurred at Anteorda village at the tri-junction of Ranchi, Seraikela and West Singhbhum Districts. ""Police fired around 500 rounds, used four high explosives, 14 hand grenades in which one Maoist was killed while three were reportedly injured and the camp was busted by Police,"" Ranchi Senior Superintendent of Police Praveen Kumar. ""Around 70 Maoists took advantage of the low visibility and managed to flee through a small stream. But local people confirmed that Maoists were spotted taking their injured counterparts with them,"" he added. ""Police recovered two single-barrel guns, one double-barrel gun, 200 kg ammonium nitrate, 200 kg semi-liquid explosive gel, two landmines weighing 30 kg, 200 detonators, 50 metre codex wire, 100 Duracell batteries, 25 camera flashes,"" said Kumar. Among other things recovered by Police were several kilograms of food grain meant for nearly 70 people, cooked food, 15 rucksacks of medicines for cerebral malaria, first aid kits and 200 soap cases to be used for making country-made bombs and two large barbed wire cutters. ""The IAF helicopter was largely used during a recce mission to guide the movement of security men through the thick jungle,"" said Kumar, adding that a company of Security Forces will move into the forest in the morning of December 12 (today). ""Looking at the recoveries, it appears that Maoists were planning a major attack during the ongoing election or attack Police pickets or a camp of security forces,"" he added."
211131401,Bihar,Gaya,Dumaria,Tarwadih,Dumaria area,Imamganj,24.447944444444445,84.39780555555556,2014,2014-11-13T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"Acting on intelligence inputs, the CRPF and Bihar Police personnel in a joint operation arrested a CPI-Maoist cadre, identified as Raja Yadav, from Tarwadih village under Dumaria Police Station limits in Gaya District of Bihar. He was wanted in connection with three cases of Maoist violence in the District."
807251501,Jharkhand,Gumla,Chainpur/Palkot,NA,Chenpur Police Station,Gumla,23.902555555555555,86.49261111111112,2015,2015-07-25T00:00:00Z,Security,Armed Assault,Arrest,None,1,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"A CPI-Maoist leader, identified as Sylvester Minz, a Zonal/Area Committee member, who was carrying a reward of INR 1.5 million on his head, was killed in an encounter with Police in Gumla District, while another was arrested in the District. Minz was shot dead in the encounter at a place under Chenpur Police Station, SP Bhimsen Tuti said. Acting on a tip-off that a group of Maoists have gathered at a village, Police surrounded the area between 5 AM and 6 AM. Witnessing the approaching force, the rebels fired upon the Police personnel triggering the gun battle, he said. A 'Sub-zonal Commander' Dilbar, carrying INR 500,000 on his head, was arrested after the encounter, the SP said."
202101401,Bihar,Gaya,NA,NA,NA,NA,NA,NA,2014,2014-02-10T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"CRPF recovered acid bulbs, chargers, megaphones and around 1680 bullets of .22mm rifle from a CPI-Maoist hideout during a search operation in Gaya District."
102020701,Andhra Pradesh,Visakhapatnam,NA,Kukumpudi,NA,Rayadurg,16.848277777777778,81.11088888888888,2007,2007-02-02T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,NA,Former Maoist,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"CPI-Maoist cadres killed a former colleague suspecting him to be a Police informer at Kukumpudi village in the Visakhapatnam District. The slain extremist, Gemmeli Venkatrao, had surrendered to the Police in 2006."
303201101,Chhattisgarh,Rajnandgaon,NA,Kodakhori,NA,Mohla-Manpur,20.3737,80.7268,2011,2011-03-20T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Police Informer,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"CPI-Maoist cadres shot dead Sampat Vyas (60), a local trader, accusing him of spying on them for the Police in Kodakhori village under Manpur Police Station in Rajnandgaon District. ""Three armed Maoists walked into a house of local trader Sampat Vyas, in Kodakhori village, and pumped several bullets into him. He died on the spot,"" an official at Police Headquarters said."
307010901,Chhattisgarh,Dantewada,NA,Dornapal,NA,Konta,18.1548,81.5087,2009,2009-07-01T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Non-maoist armed group,No Target,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Cadres of the CPI-Maoist killed Pando Bhima, an activist of the Salwa Judum (anti-Maoist vigilante group), in Dantewada District. Pando Bhima, who lived at a relief camp in Dornapal village, was killed while he was going to his village in the forest interiors, some 4 kilometers away from the camp, Police said."
101070901,Andhra Pradesh,Vizianagaram,NA,Parvathipuram,NA,Parvathipuram,18.775694444444444,83.4256388888889,2009,2009-01-07T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,8,1,7,0,0,"Eight extremists, including a Deruvada Area committee cadre of the CPI-Maoist, identified as Nimmaka Bangaraju (34), surrendered before Police at Parvathipuram in the Vizianagaram District. Bangaraju, a native of Kusa village in G. L. Puram mandal (administrative unit), was involved in several extremist activities."
109100501,Andhra Pradesh,Prakasam,Singarayakonda,Singarayakonda,NA,Kondapi,15.24825,80.023,2005,2005-09-10T00:00:00Z,Non-Maoist Armed Group,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"A Maoist sympathiser and secretary of a cooperative bank, Mannam Prasad, is killed by the anti-Maoist Nallamala Black Cobras at Singarayakonda in the Prakasam District."
212120901,Bihar,Rohtas,NA,NA,NA,NA,NA,NA,2009,2009-12-12T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Police seized 10 quintals of ammonium nitrate, 60,000 detonators and 100 gelatine rods from a village in the Rohtas District. Rohtas Superintendent of Police Vikas Vaibhav told that the explosives were seized from a house under the mofussil Police Station of the District. However, the Police refused to reveal any further details about it."
304041602,Chhattisgarh,Kanker,NA,Latamarka,Badgaon Police Station,Antagarh,20.005707,80.902107,2016,2016-04-04T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4,0,0,0,4,0,0,0,0,0,"A team of District Force was carrying out a search operation in Badgaon Police Station area when they spotted four persons and arrested them in forests of Latamarka village in Kanker District of Chhattisgarh. On interrogation, they admitted involvement in the Naxal movement. They were identified as Saten Ram Kumeti (26), Rati Ram Jade (23), Vimla Uike (23) and a 17-year-old girl, Police said. Kumeti was wanted in cases of abduction and attempt to murder in the region while three others, including Vimla and the minor, were allegedly involved in offences like rioting, loot and attempt to wage war, he said."
1405041202,Odisha,Kendujhar,NA,NA,NA,NA,NA,NA,2012,2012-05-04T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"A woman CPI-Maoist cadre, identified as Sini Sai (50), who happens to be a former Sarpanch (head of Gram Panchayat, village level local self-Government institution) of Gobaraghati Gram Panchayat under Kalinga Nagar Police Station in Jajpur District, allegedly involved in the killing of security men and many crimes, was arrested from the dense forest bordering Jajpur and Keonjhar areas. Sini was involved in the attack on Daitari Police Station, abduction of a Police officer Umesh Marandi and other crimes and violence in Jajpur and Keonjhar Districts."
312271103,Chhattisgarh,Dantewada,NA,Geedam,NA,Dantewada assembly constituency,19.046856,81.35025,2011,2011-12-27T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,1,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,a two-storeyed Police Station under-construction,0,0,0,0,0,0,0,0,0,0,0,"About 50 armed Maoists blew up a two-storeyed Police Station under-construction in Dantewada District. ""Maoists stormed into the building at Geedam town, hardly 10 km from Dantewada town and set high-powered explosives and blew it up,"" Dantewada SP Ankit Garg said."
302031502,Chhattisgarh,Bijapur,NA,Cheramangi,Awapalli Police Station,Bijapur assembly constituency,18.636611938,80.7697,2015,2015-02-03T00:00:00Z,Security,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,A CRPF trooper was injured in a blast of 'pressure bomb' planted by the Maoists in the neighbouring Bijapur District. The incident took place near Cheramangi village under Awapalli Police Station limits while the CRPF was conducting anti-Maoist operation.
309181101,Chhattisgarh,Bijapur,NA,NA,NA,NA,NA,NA,2011,2011-09-18T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Shivnath Mandal, a CRPF trooper, was killed in a surprising attack by CPI-Maoist cadres on a 60-member CRPF contingent in Bijapur District."
302130901,Chhattisgarh,Balrampur,Kusmi,Churhatpat,Sabagh,Samri,23.5324,83.9757,2009,2009-02-13T00:00:00Z,Maoist,Facility/Infrastructure Attack,Armed Assault,None,1,0,0,1,0,0,0,1,Private Property,Civilians,1,0,0,0,1,0,0,0,0,0,High Caste\Landowner,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,"ooted the BSNL cellular and WLL phones from residents of Churhatpat village. Subsequently, the Maoists set ablaze the BSNL generator by using the diesel in its fuel tank at Sabagh village nearby.",0,0,0,0,0,0,0,0,0,0,0,"Around 20 armed CPI-Maoist cadres in an attempt to block communication between villagers and Police looted the BSNL cellular and WLL phones from residents of Churhatpat village under Samri Police Station in the Balrampur District. Two villagers, identified as Sagar Yadav and Bandhan Ram, were assaulted for having given land to the BSNL to erect mobile towers. The land owners were asked to take their land back from the BSNL, Police said. Subsequently, the Maoists set ablaze the BSNL generator by using the diesel in its fuel tank at Sabagh village nearby."
1408071601,Odisha,Gajapati,Paniganda,Paniganda,Telengapada forest,Paralakhemundi,19.6098,84.1171,2016,2016-08-07T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,0,Unknown,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"A powerful IED, suspected to be planted by the Maoists, was recovered from Telengapada forest near Paiganda in Gajapati District."
1412130901,Odisha,Sundargarh,NA,NA,NA,NA,NA,NA,2009,2009-12-13T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"The SF personnel recovered 10 landmines and huge quantity of detonators in the Sundargarh District, reports Orissadailry.com. The seizures were made during a joint combing operation by the SFs in different Naxal (left wing extremisms)-infested villages under K Balang Police Station, they said. During the search, nine landmines, one claymore mine, 10 tension batteries, 150 metres wire and some Maoist literature were recovered."
